Type Ligne,Identifiant de l'élément,Structure,Type de l'élément,Statut de l'élément,Nom base français,Nom base anglais,Nom base espagnol,Nom attribut français,Nom attribut anglais,Nom attribut espagnol,Nom frontière français,Nom frontière anglais,Nom frontière espagnol,Code de la catégorie,Tags français,Tags anglais,Tags espagnol,Unité français,Unité anglais,Unité espagnol,Contributeur,Autres Contributeurs,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Sous-localisation géographique anglais,Sous-localisation géographique espagnol,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Commentaire anglais,Commentaire espagnol,Type poste,Nom poste français,Nom poste anglais,Nom poste espagnol,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
Poste,26707,élément décomposé par poste,Facteur d'émission,Valide générique,Essence,Gasoline,,"Supercarburant sans plomb (95, 95-E10, 98)",,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,Outre-mer,Nouvelle Calédonie,New Caledonia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,3066,,,,,,,,,,,,,,,,
Poste,26708,élément décomposé par poste,Facteur d'émission,Valide générique,Essence,Gasoline,,"Supercarburant sans plomb (95, 95-E10, 98)",,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,Outre-mer,Nouvelle Calédonie,New Caledonia,,18/09/2018,18/09/2018,Dec-21,10,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",,,0,0,0,0,0,0,,,,Combustion,,,,2.43,,,,,,,,,,,,,,,,
Poste,14059,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Essence aviation (AvGas),Aviation gasoline (AvGas),,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,,,,kgCO2e/GJ PCI,kgCO2e/GJ ICV,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,71.8,71.6,0.09,0,0.159,,,,,,,,,,,0,0
Poste,14061,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Essence aviation (AvGas),Aviation gasoline (AvGas),,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,,,,kgCO2e/kg,kgCO2e/kg,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,3.16,3.15,3.78E-03,0,6.68E-03,,,,,,,,,,,0,0
Poste,14063,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Essence aviation (AvGas),Aviation gasoline (AvGas),,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,France continentale,,,,20/10/2014,23/07/2015,déc.-18,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,0.259,0.258,3.24E-04,0,5.72E-04,,,,,,,,,,,0,0
Poste,14065,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Essence aviation (AvGas),Aviation gasoline (AvGas),,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-20,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",,,,,,,,,,,,Combustion,,,,2.48,2.48,0,0,0,,,,,,,,,,,0,0
Poste,14067,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Essence aviation (AvGas),Aviation gasoline (AvGas),,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,France continentale,,,,20/10/2014,20/10/2014,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,3020,3010,3.78,0,6.68,,,,,,,,,,,0,0
Poste,26653,élément décomposé par poste,Facteur d'émission,Valide générique,Essence aviation (AvGas),Aviation gasoline (AvGas),,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,,,,kgCO2e/tonne,kgCO2e/tonne,,ADEME,,,,,Outre-mer,Polynésie Française,Polynesia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,3212,,,,,,,,,,,,,,,,
Poste,26654,élément décomposé par poste,Facteur d'émission,Valide générique,Essence aviation (AvGas),Aviation gasoline (AvGas),,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,Outre-mer,Polynésie Française,Polynesia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,0.263,,,,,,,,,,,,,,,,
Poste,26655,élément décomposé par poste,Facteur d'émission,Valide générique,Essence aviation (AvGas),Aviation gasoline (AvGas),,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,Outre-mer,Polynésie Française,Polynesia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,3056,,,,,,,,,,,,,,,,
Poste,26656,élément décomposé par poste,Facteur d'émission,Valide générique,Essence aviation (AvGas),Aviation gasoline (AvGas),,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,Outre-mer,Polynésie Française,Polynesia,,18/09/2018,18/09/2018,Dec-21,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",,,,,,,,,,,,Combustion,,,,2.43,,,,,,,,,,,,,,,,
Poste,25770,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole,Diesel oil,,B30,B30,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/GJ PCI,kgCO2e/GJ ICV,,ADEME,,,,,France continentale,,,,12/12/2016,18/06/2021,Dec-18,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,54.1,53.6,0.0214,0,0.435,,,,,,,,,,,0,19.953016
Poste,25771,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole,Diesel oil,,B30,B30,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/tonne,kgCO2e/kg,,ADEME,,,,,France continentale,,,,12/12/2016,18/06/2021,Dec-18,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,2512,2491,0.996,0,20.2,,,,,,,,,,,0,821.197911
Poste,25772,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole,Diesel oil,,B30,B30,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,France continentale,,,,12/12/2016,18/06/2021,Dec-18,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,0.195,0.193,6.00E-05,0,1.86E-03,,,,,,,,,,,0,0.071831
Poste,25773,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole,Diesel oil,,B30,B30,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,France continentale,,,,12/12/2016,18/06/2021,Dec-18,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,2269,2250,0.9,0,18.3,,,,,,,,,,,0,835.242522
Poste,25774,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole,Diesel oil,,B30,B30,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,France continentale,,,,12/12/2016,18/06/2021,Dec-20,10,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",,,,,,,,,,,,Combustion,,,,1.88,1.86,7.50E-04,0,0.0151,,,,,,,,,,,0,0.693912
Poste,13990,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole non routier,Off road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Autres usages,,,,kgCO2e/GJ PCI,kgCO2e/GJ ICV,,ADEME,,,,,France continentale,,,,20/10/2014,18/06/2021,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,72.7,72.1,0.0288,0,0.586,,,,,,,,,,,0,2.6897448
Poste,13991,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole non routier,Off road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Autres usages,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,France continentale,,,,20/10/2014,18/06/2021,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,0.262,0.26,1.05E-04,0,2.12E-03,,,,,,,,,,,0,0.0096831
Poste,13992,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole non routier,Off road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Autres usages,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,France continentale,,,,20/10/2014,18/06/2021,Dec-17,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,,,,,,,,,,Combustion,,,,3055,3029,1.21,0,24.6,,,,,,,,,,,0,112.5939674
Poste,14014,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole non routier,Off road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Autres usages,,,,kgCO2e/kg,kgCO2e/kg,,ADEME,,,,,France continentale,,,,20/10/2014,26/08/2021,Dec-20,10,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",,,,,,,,,,,,Combustion,,,,3.09,3.06,1.22E-03,0,0.0249,,,,,,,,,,,0,0.12254
Poste,14015,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole non routier,Off road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Autres usages,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,France continentale,,,,20/10/2014,18/06/2021,Dec-20,10,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",,,,,,,,,,,,Combustion,,,,2.57,2.55,1.02E-03,0,0.0207,,,,,,,,,,,0,0.0925216
Poste,26637,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/tonne,kgCO2e/tonne,,ADEME,,,,,Outre-mer,Polynésie Française,Polynesia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,3150,,,,,,,,,,,,,,,,
Poste,26638,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,Outre-mer,Polynésie Française,Polynesia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,0.27,,,,,,,,,,,,,,,,
Poste,26639,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,Outre-mer,Polynésie Française,Polynesia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,3140,,,,,,,,,,,,,,,,
Poste,26640,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,Outre-mer,Polynésie Française,Polynesia,,18/09/2018,18/09/2018,Dec-21,10,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",,,0,0,0,0,0,0,,,,Combustion,,,,2.66,,,,,,,,,,,,,,,,
Poste,26665,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/tonne,kgCO2e/tonne,,ADEME,,,,,Outre-mer,Réunion,Réunion Island,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,3150,,,,,,,,,,,,,,,,
Poste,26666,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,Outre-mer,Réunion,Réunion Island,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,0.271,,,,,,,,,,,,,,,,
Poste,26667,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,Outre-mer,Réunion,Réunion Island,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,3150,,,,,,,,,,,,,,,,
Poste,26668,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,Outre-mer,Réunion,Réunion Island,,18/09/2018,18/09/2018,Dec-21,10,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",,,0,0,0,0,0,0,,,,Combustion,,,,2.66,,,,,,,,,,,,,,,,
Poste,26689,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/tonne,kgCO2e/tonne,,ADEME,,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse","Guadeloupe, Martinique, French Guyana, Corsica",,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,3150,,,,,,,,,,,,,,,,
Poste,26690,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse","Guadeloupe, Martinique, French Guyana, Corsica",,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,0.271,,,,,,,,,,,,,,,,
Poste,26691,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse","Guadeloupe, Martinique, French Guyana, Corsica",,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,3150,,,,,,,,,,,,,,,,
Poste,26692,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse","Guadeloupe, Martinique, French Guyana, Corsica",,18/09/2018,18/09/2018,Dec-21,10,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",,,0,0,0,0,0,0,,,,Combustion,,,,2.66,,,,,,,,,,,,,,,,
Poste,26713,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/tonne,kgCO2e/tonne,,ADEME,,,,,Outre-mer,Nouvelle Calédonie,New Caledonia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,3150,,,,,,,,,,,,,,,,
Poste,26714,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/kWh PCI,kgCO2e/kWh ICV,,ADEME,,,,,Outre-mer,Nouvelle Calédonie,New Caledonia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,0.271,,,,,,,,,,,,,,,,
Poste,26715,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/tep PCI,kgCO2e/toe ICV,,ADEME,,,,,Outre-mer,Nouvelle Calédonie,New Caledonia,,18/09/2018,18/09/2018,Dec-21,5,DonnÃ©es de l'article L229-25 de la loi TECV,,,0,0,0,0,0,0,,,,Combustion,,,,3150,,,,,,,,,,,,,,,,
Poste,26716,élément décomposé par poste,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,,,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/litre,kgCO2e/liter,,ADEME,,,,,Outre-mer,Nouvelle Calédonie,New Caledonia,,18/09/2018,18/09/2018,Dec-21,10,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'article L1431.3 du code des transports",,,0,0,0,0,0,0,,,,Combustion,,,,2.66,,,,,,,,,,,,,,,,
Poste,34417,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,B10,B10,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/GJ PCI,kgCO2e/GJ ICV,,ADEME,,,,,France continentale,,,,04/03/2021,18/06/2021,01/12/2024,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,0,0,0,0,0,0,,,,Combustion,,,,68.2,67.6,0.027,0,0.549,,,,,,,,,,,0,6.561483
Poste,34419,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,B10,B10,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/KWh PCI,kgCO2e/KWh ICV,,ADEME,,,,,France continentale,,,,04/03/2021,18/06/2021,01/12/2024,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,0,0,0,0,0,0,,,,Combustion,,,,0.246,0.244,9.00E-05,0,2.12E-03,,,,,,,,,,,0,0.023621
Poste,34420,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,B10,B10,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/TEP PCI,kgCO2e/TOe ICV,,ADEME,,,,,France continentale,,,,04/03/2021,18/06/2021,01/12/2024,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,0,0,0,0,0,0,,,,Combustion,,,,2863,2839,1.14,0,23.1,,,,,,,,,,,0,275.582276
Poste,34421,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,B10,B10,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/Litre,kgCO2e/liter,,ADEME,,,,,France continentale,,,,04/03/2021,18/06/2021,01/12/2024,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,0,0,0,0,0,0,,,,Combustion,,,,2.41,2.39,9.60E-04,0,0.0193,,,,,,,,,,,0,0.247946
Poste,34418,élément décomposé par poste et par gaz,Facteur d'émission,Valide générique,Gazole routier,Road diesel,,B100,B100,,,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,,,,kgCO2e/GJ PCI,kgCO2e/GJ ICV,,ADEME,,,,,France continentale,,,,04/03/2021,18/06/2021,01/12/2024,5,"DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS)",,,0,0,0,0,0,0,,,,Combustion,,,,0,0,0,0,0,,,,,,,,,,,0,69.863501
